case_index,route_id,pattern_group,pattern_id,design_speed_kmh,evaluation_speed_kmh,cycle_length_s,offset_step_s,grid_size_each_axis,number_of_offset_patterns,lambda01_design,lambda12_design,lambda23_design,L01_m,L12_m,L23_m,d_min_s_per_veh,representative_x1_s,representative_x2_s,representative_x3_s,number_of_exact_optima,number_within_0p1s,number_within_0p5s,number_within_1p0s,FTT_s_per_veh,TTT_s_per_veh,runtime_sec,hostname,delay_file,optima_file,array_definition,TTT_ratio_to_route_min,TTT_excess_pct_from_route_min
191,D10_H03,hce,H03,10.0,42.5,120.0,1.2,100,1000000,0.533,0.6,0.567,177.66666666666666,200.0,189.0,30.09882354736328,0.0,6.0,45.59999847412109,4020,4020,4500,6896,47.99999999999999,78.09882352941155,429.7290194034576,BuiltPC01,results\full_delay\case_0191__D10_H03__v42p5_delays.npy,results\optima\case_0191__D10_H03__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1221095334685582,12.210953346855824
192,D10_H03,hce,H03,10.0,45.0,120.0,1.2,100,1000000,0.533,0.6,0.567,177.66666666666666,200.0,189.0,31.093334197998047,0.0,4.800000190734863,43.20000076293945,6336,6336,7632,8300,45.33333333333333,76.42666666666665,429.760039806366,BuiltPC01,results\full_delay\case_0192__D10_H03__v45p0_delays.npy,results\optima\case_0192__D10_H03__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0980842911877406,9.808429118774065
193,D10_H03,hce,H03,10.0,47.5,120.0,1.2,100,1000000,0.533,0.6,0.567,177.66666666666666,200.0,189.0,30.94736862182617,0.0,0.0,30.0,8580,8932,11000,12182,42.94736842105262,73.89473684210517,423.68425846099854,BuiltPC01,results\full_delay\case_0193__D10_H03__v47p5_delays.npy,results\optima\case_0193__D10_H03__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.061705989110708,6.17059891107079
194,D10_H03,hce,H03,10.0,50.0,120.0,1.2,100,1000000,0.533,0.6,0.567,177.66666666666666,200.0,189.0,28.799999237060547,0.0,0.0,31.200000762939453,6000,6000,6630,7260,40.8,69.59999999999991,427.5998945236206,BuiltPC01,results\full_delay\case_0194__D10_H03__v50p0_delays.npy,results\optima\case_0194__D10_H03__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
195,D10_H04,hce,H04,10.0,20.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,44.040000915527344,1.2000000476837158,79.19999694824219,100.8000030517578,20,20,40,90,92.04,136.08000309944146,429.9442529678345,BuiltPC01,results\full_delay\case_0195__D10_H04__v20p0_delays.npy,results\optima\case_0195__D10_H04__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.2079439755231443,120.79439755231442
196,D10_H04,hce,H04,10.0,22.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,45.33333206176758,7.199999809265137,21.600000381469727,76.80000305175781,3770,5278,38966,42598,81.81333333333333,127.14666666666652,421.6227388381958,BuiltPC01,results\full_delay\case_0196__D10_H04__v22p5_delays.npy,results\optima\case_0196__D10_H04__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.0629975770162807,106.29975770162807
197,D10_H04,hce,H04,10.0,25.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,37.63199996948242,0.0,26.399999618530277,45.59999847412109,8160,8160,10308,10808,73.63199999999999,111.26399999999995,422.2230498790741,BuiltPC01,results\full_delay\case_0197__D10_H04__v25p0_delays.npy,results\optima\case_0197__D10_H04__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.8052959501557753,80.52959501557753
198,D10_H04,hce,H04,10.0,27.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,30.938180923461918,0.0,30.0,50.400001525878906,1386,1386,1958,2156,66.93818181818182,97.87636363636362,420.7975378036499,BuiltPC01,results\full_delay\case_0198__D10_H04__v27p5_delays.npy,results\optima\case_0198__D10_H04__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5880770320022766,58.80770320022766
199,D10_H04,hce,H04,10.0,30.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,25.36000061035156,2.400000095367432,33.599998474121094,56.400001525878906,30,30,40,148,61.35999999999999,86.71999999999954,430.59962940216064,BuiltPC01,results\full_delay\case_0199__D10_H04__v30p0_delays.npy,results\optima\case_0199__D10_H04__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4070612668743536,40.706126687435365
200,D10_H04,hce,H04,10.0,32.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,25.846153259277344,2.400000095367432,32.400001525878906,54.0,60,100,100,248,56.64,82.48615384615384,429.89520621299744,BuiltPC01,results\full_delay\case_0200__D10_H04__v32p5_delays.npy,results\optima\case_0200__D10_H04__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.338365684160086,33.836568416008596
201,D10_H04,hce,H04,10.0,35.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,27.428571701049805,0.0,28.799999237060547,49.20000076293945,180,180,270,430,52.59428571428571,80.02285714285702,431.10010290145874,BuiltPC01,results\full_delay\case_0201__D10_H04__v35p0_delays.npy,results\optima\case_0201__D10_H04__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2983978638184317,29.83978638184317
202,D10_H04,hce,H04,10.0,37.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,28.799999237060547,0.0,4.800000190734863,46.79999923706055,2090,2090,2370,4350,49.088,77.88799999999998,438.4963231086731,BuiltPC01,results\full_delay\case_0202__D10_H04__v37p5_delays.npy,results\optima\case_0202__D10_H04__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2637590861890013,26.375908618900134
203,D10_H04,hce,H04,10.0,40.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,30.0,0.0,3.5999999046325684,44.400001525878906,4386,4386,5412,7154,46.02,76.02000000000004,434.8600883483887,BuiltPC01,results\full_delay\case_0203__D10_H04__v40p0_delays.npy,results\optima\case_0203__D10_H04__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2334501557632491,23.34501557632491
204,D10_H04,hce,H04,10.0,42.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,31.058822631835938,0.0,2.400000095367432,43.20000076293945,5150,6150,18593,19315,43.31294117647059,74.37176470588219,432.88505721092224,BuiltPC01,results\full_delay\case_0204__D10_H04__v42p5_delays.npy,results\optima\case_0204__D10_H04__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2067069818581697,20.67069818581697
205,D10_H04,hce,H04,10.0,45.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,28.906665802001957,0.0,0.0,31.200000762939453,6000,6000,6630,7260,40.906666666666666,69.81333333333326,438.7892484664917,BuiltPC01,results\full_delay\case_0205__D10_H04__v45p0_delays.npy,results\optima\case_0205__D10_H04__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1327448944271443,13.274489442714433
206,D10_H04,hce,H04,10.0,47.5,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,26.753684997558597,0.0,0.0,33.599998474121094,2620,2740,2970,4522,38.75368421052631,65.50736842105265,434.2304375171661,BuiltPC01,results\full_delay\case_0206__D10_H04__v47p5_delays.npy,results\optima\case_0206__D10_H04__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0628791605181256,6.287916051812559
207,D10_H04,hce,H04,10.0,50.0,120.0,1.2,100,1000000,0.467,0.5,0.567,155.66666666666666,166.66666666666666,189.0,24.81599998474121,0.0,0.0,36.0,462,462,1388,1640,36.816,61.631999999999564,435.0189139842987,BuiltPC01,results\full_delay\case_0207__D10_H04__v50p0_delays.npy,results\optima\case_0207__D10_H04__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
208,D10_H05,hce,H05,10.0,20.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,42.41999816894531,9.600000381469728,86.4000015258789,102.0,4,4,24,26,87.96000000000001,130.38000152587892,432.5056836605072,BuiltPC01,results\full_delay\case_0208__D10_H05__v20p0_delays.npy,results\optima\case_0208__D10_H05__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.1730000254313153,117.30000254313153
209,D10_H05,hce,H05,10.0,22.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,42.186668395996094,0.0,18.0,46.79999923706055,17144,17144,18194,22038,78.18666666666667,120.37333333333312,436.1790733337402,BuiltPC01,results\full_delay\case_0209__D10_H05__v22p5_delays.npy,results\optima\case_0209__D10_H05__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.0062222222222186,100.62222222222186
210,D10_H05,hce,H05,10.0,25.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,34.36800003051758,0.0,22.799999237060547,51.59999847412109,3190,3190,3390,5054,70.368,104.73599999999972,446.0285019874573,BuiltPC01,results\full_delay\case_0210__D10_H05__v25p0_delays.npy,results\optima\case_0210__D10_H05__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.7455999999999954,74.55999999999953
211,D10_H05,hce,H05,10.0,27.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,30.545454025268555,0.0,25.200000762939453,52.79999923706055,918,918,1026,1242,63.97090909090909,94.51636363636364,436.87553215026855,BuiltPC01,results\full_delay\case_0211__D10_H05__v27p5_delays.npy,results\optima\case_0211__D10_H05__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5752727272727272,57.52727272727272
212,D10_H05,hce,H05,10.0,30.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,32.0,0.0,22.799999237060547,50.400001525878906,1904,1904,2754,3384,58.63999999999999,90.64,425.8719575405121,BuiltPC01,results\full_delay\case_0212__D10_H05__v30p0_delays.npy,results\optima\case_0212__D10_H05__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5106666666666666,51.06666666666666
213,D10_H05,hce,H05,10.0,32.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,33.230770111083984,0.0,7.199999809265137,46.79999923706055,5618,5618,6234,8942,54.129230769230766,87.35999999999984,425.0522949695587,BuiltPC01,results\full_delay\case_0213__D10_H05__v32p5_delays.npy,results\optima\case_0213__D10_H05__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4559999999999973,45.59999999999973
214,D10_H05,hce,H05,10.0,35.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,34.28571319580078,0.0,6.0,44.400001525878906,9162,9162,10390,13498,50.26285714285714,84.5485714285714,434.3570821285248,BuiltPC01,results\full_delay\case_0214__D10_H05__v35p0_delays.npy,results\optima\case_0214__D10_H05__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4091428571428568,40.91428571428568
215,D10_H05,hce,H05,10.0,37.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,34.9119987487793,0.0,0.0,25.200000762939453,20138,20138,33033,37057,46.91199999999999,81.82400000000004,437.8973565101624,BuiltPC01,results\full_delay\case_0215__D10_H05__v37p5_delays.npy,results\optima\case_0215__D10_H05__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.363733333333334,36.37333333333339
216,D10_H05,hce,H05,10.0,40.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,31.979999542236328,0.0,0.0,28.799999237060547,11128,11128,13652,15232,43.98,75.96000000000002,439.6581165790558,BuiltPC01,results\full_delay\case_0216__D10_H05__v40p0_delays.npy,results\optima\case_0216__D10_H05__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2660000000000005,26.600000000000044
217,D10_H05,hce,H05,10.0,42.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,29.392940521240234,0.0,0.0,31.200000762939453,6180,6540,6630,9140,41.392941176470586,70.78588235294114,426.4681663513184,BuiltPC01,results\full_delay\case_0217__D10_H05__v42p5_delays.npy,results\optima\case_0217__D10_H05__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1797647058823524,17.976470588235237
218,D10_H05,hce,H05,10.0,45.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,27.093334197998047,0.0,0.0,33.599998474121094,2640,2740,3300,4646,39.09333333333333,66.1866666666667,438.2168836593628,BuiltPC01,results\full_delay\case_0218__D10_H05__v45p0_delays.npy,results\optima\case_0218__D10_H05__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1031111111111116,10.31111111111116
219,D10_H05,hce,H05,10.0,47.5,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,25.035789489746094,1.2000000476837158,1.2000000476837158,36.0,462,462,1528,1666,37.03578947368421,62.07157894736835,429.00362849235535,BuiltPC01,results\full_delay\case_0219__D10_H05__v47p5_delays.npy,results\optima\case_0219__D10_H05__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0345263157894726,3.452631578947263
220,D10_H05,hce,H05,10.0,50.0,120.0,1.2,100,1000000,0.533,0.5,0.433,177.66666666666666,166.66666666666666,144.33333333333331,24.81599998474121,1.2000000476837158,1.2000000476837158,36.0,462,462,1388,1640,35.184,60.0,444.36905670166016,BuiltPC01,results\full_delay\case_0220__D10_H05__v50p0_delays.npy,results\optima\case_0220__D10_H05__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
221,D10_H06,hce,H06,10.0,20.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,42.0,0.0,48.0,46.79999923706055,10791,10791,11935,12793,90.0,132.0,435.411892414093,BuiltPC01,results\full_delay\case_0221__D10_H06__v20p0_delays.npy,results\optima\case_0221__D10_H06__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.2000000000000046,120.00000000000045
222,D10_H06,hce,H06,10.0,22.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,40.0,0.0,44.400001525878906,45.59999847412109,10013,10013,10679,13047,80.0,120.0,433.3372988700866,BuiltPC01,results\full_delay\case_0222__D10_H06__v22p5_delays.npy,results\optima\case_0222__D10_H06__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.000000000000004,100.0000000000004
223,D10_H06,hce,H06,10.0,25.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,36.0,0.0,21.600000381469727,46.79999923706055,12362,12362,13366,15330,71.99999999999999,107.99999999999976,440.5003702640533,BuiltPC01,results\full_delay\case_0223__D10_H06__v25p0_delays.npy,results\optima\case_0223__D10_H06__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.7999999999999996,79.99999999999996
224,D10_H06,hce,H06,10.0,27.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,29.454545974731445,0.0,26.399999618530277,51.59999847412109,1870,1870,2280,3420,65.45454545454545,94.9090909090907,432.9246757030487,BuiltPC01,results\full_delay\case_0224__D10_H06__v27p5_delays.npy,results\optima\case_0224__D10_H06__v27p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.5818181818181813,58.18181818181814
225,D10_H06,hce,H06,10.0,30.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,25.36000061035156,0.0,28.799999237060547,54.0,156,156,156,572,59.99999999999999,85.35999999999977,431.1654281616211,BuiltPC01,results\full_delay\case_0225__D10_H06__v30p0_delays.npy,results\optima\case_0225__D10_H06__v30p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.4226666666666656,42.266666666666566
226,D10_H06,hce,H06,10.0,32.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,27.101537704467773,0.0,25.200000762939453,50.400001525878906,1092,1092,1274,1820,55.38461538461538,82.48615384615384,433.9528222084045,BuiltPC01,results\full_delay\case_0226__D10_H06__v32p5_delays.npy,results\optima\case_0226__D10_H06__v32p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.3747692307692334,37.47692307692334
227,D10_H06,hce,H06,10.0,35.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,28.59428596496582,0.0,9.600000381469728,48.0,2000,2240,2568,4458,51.42857142857142,80.02285714285722,434.38502311706543,BuiltPC01,results\full_delay\case_0227__D10_H06__v35p0_delays.npy,results\optima\case_0227__D10_H06__v35p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.3337142857142896,33.371428571428964
228,D10_H06,hce,H06,10.0,37.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,29.88800048828125,0.0,7.199999809265137,45.59999847412109,4770,4770,5010,7642,48.0,77.88800019073484,439.18703842163086,BuiltPC01,results\full_delay\case_0228__D10_H06__v37p5_delays.npy,results\optima\case_0228__D10_H06__v37p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.29813333651225,29.813333651225005
229,D10_H06,hce,H06,10.0,40.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,31.020000457763672,0.0,6.0,43.20000076293945,7170,7170,8550,10470,45.0,76.02,432.3407971858978,BuiltPC01,results\full_delay\case_0229__D10_H06__v40p0_delays.npy,results\optima\case_0229__D10_H06__v40p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2670000000000026,26.70000000000026
230,D10_H06,hce,H06,10.0,42.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,30.352941513061523,0.0,0.0,30.0,8360,8932,8932,11484,42.35294117647059,72.70588235294099,429.14870738983154,BuiltPC01,results\full_delay\case_0230__D10_H06__v42p5_delays.npy,results\optima\case_0230__D10_H06__v42p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.2117647058823522,21.17647058823522
231,D10_H06,hce,H06,10.0,45.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,28.0,0.0,0.0,32.400001525878906,4172,4452,4788,6556,40.0,68.0,441.6895883083344,BuiltPC01,results\full_delay\case_0231__D10_H06__v45p0_delays.npy,results\optima\case_0231__D10_H06__v45p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.1333333333333355,13.333333333333552
232,D10_H06,hce,H06,10.0,47.5,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,25.894737243652344,0.0,0.0,34.79999923706055,1448,1448,1712,2948,37.89473684210526,63.78947368421036,426.906316280365,BuiltPC01,results\full_delay\case_0232__D10_H06__v47p5_delays.npy,results\optima\case_0232__D10_H06__v47p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0631578947368414,6.315789473684141
233,D10_H06,hce,H06,10.0,50.0,120.0,1.2,100,1000000,0.467,0.6,0.433,155.66666666666666,200.0,144.33333333333331,24.0,0.0,2.400000095367432,36.0,400,400,462,524,35.99999999999999,59.99999999999988,428.2477946281433,BuiltPC01,results\full_delay\case_0233__D10_H06__v50p0_delays.npy,results\optima\case_0233__D10_H06__v50p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.0,0.0
234,D10_H07,hce,H07,10.0,20.0,120.0,1.2,100,1000000,0.533,0.4,0.567,177.66666666666666,133.33333333333334,189.0,42.0,32.400001525878906,20.399999618530277,79.19999694824219,9361,9361,10175,10681,90.0,132.00000190734863,434.1084837913513,BuiltPC01,results\full_delay\case_0234__D10_H07__v20p0_delays.npy,results\optima\case_0234__D10_H07__v20p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.200000031789144,120.0000031789144
235,D10_H07,hce,H07,10.0,22.5,120.0,1.2,100,1000000,0.533,0.4,0.567,177.66666666666666,133.33333333333334,189.0,43.52000045776367,14.399999618530272,22.799999237060547,78.0,1914,1914,16604,23002,80.0,123.51999999999995,432.4374301433563,BuiltPC01,results\full_delay\case_0235__D10_H07__v22p5_delays.npy,results\optima\case_0235__D10_H07__v22p5_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",2.058666666666666,105.8666666666666
236,D10_H07,hce,H07,10.0,25.0,120.0,1.2,100,1000000,0.533,0.4,0.567,177.66666666666666,133.33333333333334,189.0,36.0,0.0,27.600000381469727,50.400001525878906,2520,2520,3240,3624,72.0,108.0,425.7682900428772,BuiltPC01,results\full_delay\case_0236__D10_H07__v25p0_delays.npy,results\optima\case_0236__D10_H07__v25p0_optima.npy,"delays[i,j,k] corresponds to x1=grid[i], x2=grid[j], x3=grid[k]",1.8,80.0
