x1_s,x2_s,delay_s_per_veh
39.6,67.2,80.4
39.6,68.39999999999999,80.4
39.6,69.6,80.4
39.6,70.8,80.4
39.6,72.0,80.4
39.6,73.2,81.6
39.6,74.39999999999999,82.8
39.6,75.6,84.0
39.6,76.8,84.0
39.6,78.0,84.0
39.6,79.2,84.0
39.6,80.39999999999999,84.0
39.6,81.6,84.0
39.6,82.8,84.0
39.6,84.0,84.0
39.6,85.2,84.0
39.6,86.39999999999999,84.0
39.6,87.6,84.0
39.6,88.8,84.0
39.6,90.0,84.0
39.6,91.2,84.0
39.6,92.39999999999999,84.0
39.6,93.6,84.0
39.6,94.8,84.0
39.6,96.0,84.0
39.6,97.2,84.0
39.6,98.39999999999999,84.0
39.6,99.6,84.0
39.6,100.8,84.0
39.6,102.0,84.0
39.6,103.2,84.0
39.6,104.39999999999999,84.0
39.6,105.6,84.0
39.6,106.8,84.0
39.6,108.0,84.0
39.6,109.2,82.8
39.6,110.39999999999999,81.6
39.6,111.6,80.4
39.6,112.8,80.4
39.6,114.0,80.4
39.6,115.19999999999999,80.4
39.6,116.39999999999999,80.4
39.6,117.6,80.4
39.6,118.8,80.4
40.8,0.0,79.2
40.8,1.2,79.2
40.8,2.4,79.2
40.8,3.5999999999999996,79.2
40.8,4.8,79.2
40.8,6.0,79.2
40.8,7.199999999999999,79.2
40.8,8.4,79.2
40.8,9.6,79.2
40.8,10.799999999999999,79.2
40.8,12.0,79.2
40.8,13.2,79.2
40.8,14.399999999999999,79.2
40.8,15.6,79.2
40.8,16.8,79.2
40.8,18.0,79.2
40.8,19.2,79.2
40.8,20.4,79.2
40.8,21.599999999999998,79.2
40.8,22.8,79.2
40.8,24.0,79.2
40.8,25.2,79.2
40.8,26.4,79.2
40.8,27.599999999999998,79.2
40.8,28.799999999999997,79.2
40.8,30.0,79.2
40.8,31.2,79.2
40.8,32.4,79.2
40.8,33.6,79.2
40.8,34.8,79.2
40.8,36.0,79.2
40.8,37.199999999999996,79.2
40.8,38.4,79.2
40.8,39.6,79.2
40.8,40.8,79.2
40.8,42.0,79.2
40.8,43.199999999999996,79.2
40.8,44.4,79.2
40.8,45.6,79.2
40.8,46.8,79.2
40.8,48.0,79.2
40.8,49.199999999999996,79.2
40.8,50.4,79.2
40.8,51.6,79.2
40.8,52.8,79.2
40.8,54.0,79.2
40.8,55.199999999999996,79.2
40.8,56.4,79.2
40.8,57.599999999999994,79.2
40.8,58.8,79.2
40.8,60.0,79.2
40.8,61.199999999999996,79.2
40.8,62.4,79.2
40.8,63.599999999999994,79.2
40.8,64.8,79.2
40.8,66.0,79.2
40.8,67.2,79.2
40.8,68.39999999999999,79.2
40.8,69.6,79.2
40.8,70.8,79.2
40.8,72.0,79.2
40.8,73.2,80.4
40.8,74.39999999999999,81.6
40.8,75.6,82.8
40.8,76.8,84.0
40.8,78.0,84.0
40.8,79.2,84.0
40.8,80.39999999999999,84.0
40.8,81.6,84.0
40.8,82.8,84.0
40.8,84.0,84.0
40.8,85.2,84.0
40.8,86.39999999999999,84.0
40.8,87.6,84.0
40.8,88.8,84.0
40.8,90.0,84.0
40.8,91.2,84.0
40.8,92.39999999999999,84.0
40.8,93.6,84.0
40.8,94.8,84.0
40.8,96.0,84.0
40.8,97.2,84.0
40.8,98.39999999999999,84.0
40.8,99.6,84.0
40.8,100.8,84.0
40.8,102.0,84.0
40.8,103.2,84.0
40.8,104.39999999999999,84.0
40.8,105.6,84.0
40.8,106.8,84.0
40.8,108.0,84.0
40.8,109.2,82.8
40.8,110.39999999999999,81.6
40.8,111.6,80.4
40.8,112.8,79.2
40.8,114.0,79.2
40.8,115.19999999999999,79.2
40.8,116.39999999999999,79.2
40.8,117.6,79.2
40.8,118.8,79.2
42.0,0.0,78.0
42.0,1.2,78.0
42.0,2.4,78.0
42.0,3.5999999999999996,78.0
42.0,4.8,78.0
42.0,6.0,78.0
42.0,7.199999999999999,78.0
42.0,8.4,78.0
42.0,9.6,78.0
42.0,10.799999999999999,78.0
42.0,12.0,78.0
42.0,13.2,78.0
42.0,14.399999999999999,78.0
42.0,15.6,78.0
42.0,16.8,78.0
42.0,18.0,78.0
42.0,19.2,78.0
42.0,20.4,78.0
42.0,21.599999999999998,78.0
42.0,22.8,78.0
42.0,24.0,78.0
42.0,25.2,78.0
42.0,26.4,78.0
42.0,27.599999999999998,78.0
42.0,28.799999999999997,78.0
42.0,30.0,78.0
42.0,31.2,78.0
42.0,32.4,78.0
42.0,33.6,78.0
42.0,34.8,78.0
42.0,36.0,78.0
42.0,37.199999999999996,78.0
42.0,38.4,78.0
42.0,39.6,78.0
42.0,40.8,78.0
42.0,42.0,78.0
42.0,43.199999999999996,78.0
42.0,44.4,78.0
42.0,45.6,78.0
42.0,46.8,78.0
42.0,48.0,78.0
42.0,49.199999999999996,78.0
42.0,50.4,78.0
42.0,51.6,78.0
42.0,52.8,78.0
42.0,54.0,78.0
42.0,55.199999999999996,78.0
42.0,56.4,78.0
42.0,57.599999999999994,78.0
42.0,58.8,78.0
42.0,60.0,78.0
42.0,61.199999999999996,78.0
42.0,62.4,78.0
42.0,63.599999999999994,78.0
42.0,64.8,78.0
42.0,66.0,78.0
42.0,67.2,78.0
42.0,68.39999999999999,78.0
42.0,69.6,78.0
42.0,70.8,78.0
42.0,72.0,78.0
42.0,73.2,79.2
42.0,74.39999999999999,80.4
42.0,75.6,81.6
42.0,76.8,82.8
42.0,78.0,84.0
42.0,79.2,84.0
42.0,80.39999999999999,84.0
42.0,81.6,84.0
42.0,82.8,84.0
42.0,84.0,84.0
42.0,85.2,84.0
42.0,86.39999999999999,84.0
42.0,87.6,84.0
42.0,88.8,84.0
42.0,90.0,84.0
42.0,91.2,84.0
42.0,92.39999999999999,84.0
42.0,93.6,84.0
42.0,94.8,84.0
42.0,96.0,84.0
42.0,97.2,84.0
42.0,98.39999999999999,84.0
42.0,99.6,84.0
42.0,100.8,84.0
42.0,102.0,84.0
42.0,103.2,84.0
42.0,104.39999999999999,84.0
42.0,105.6,84.0
42.0,106.8,84.0
42.0,108.0,84.0
42.0,109.2,82.8
42.0,110.39999999999999,81.6
42.0,111.6,80.4
42.0,112.8,79.2
42.0,114.0,78.0
42.0,115.19999999999999,78.0
42.0,116.39999999999999,78.0
42.0,117.6,78.0
42.0,118.8,78.0
43.199999999999996,0.0,76.8
43.199999999999996,1.2,76.8
43.199999999999996,2.4,76.8
43.199999999999996,3.5999999999999996,76.8
43.199999999999996,4.8,76.8
43.199999999999996,6.0,76.8
43.199999999999996,7.199999999999999,76.8
43.199999999999996,8.4,76.8
43.199999999999996,9.6,76.8
43.199999999999996,10.799999999999999,76.8
43.199999999999996,12.0,76.8
43.199999999999996,13.2,76.8
43.199999999999996,14.399999999999999,76.8
43.199999999999996,15.6,76.8
43.199999999999996,16.8,76.8
43.199999999999996,18.0,76.8
43.199999999999996,19.2,76.8
43.199999999999996,20.4,76.8
43.199999999999996,21.599999999999998,76.8
43.199999999999996,22.8,76.8
43.199999999999996,24.0,76.8
43.199999999999996,25.2,76.8
43.199999999999996,26.4,76.8
43.199999999999996,27.599999999999998,76.8
43.199999999999996,28.799999999999997,76.8
43.199999999999996,30.0,76.8
43.199999999999996,31.2,76.8
43.199999999999996,32.4,76.8
43.199999999999996,33.6,76.8
43.199999999999996,34.8,76.8
43.199999999999996,36.0,76.8
43.199999999999996,37.199999999999996,76.8
43.199999999999996,38.4,76.8
43.199999999999996,39.6,76.8
43.199999999999996,40.8,76.8
43.199999999999996,42.0,76.8
43.199999999999996,43.199999999999996,76.8
43.199999999999996,44.4,76.8
43.199999999999996,45.6,76.8
43.199999999999996,46.8,76.8
43.199999999999996,48.0,76.8
43.199999999999996,49.199999999999996,76.8
43.199999999999996,50.4,76.8
43.199999999999996,51.6,76.8
43.199999999999996,52.8,76.8
43.199999999999996,54.0,76.8
43.199999999999996,55.199999999999996,76.8
43.199999999999996,56.4,76.8
43.199999999999996,57.599999999999994,76.8
43.199999999999996,58.8,76.8
43.199999999999996,60.0,76.8
43.199999999999996,61.199999999999996,76.8
43.199999999999996,62.4,76.8
43.199999999999996,63.599999999999994,76.8
43.199999999999996,64.8,76.8
43.199999999999996,66.0,76.8
43.199999999999996,67.2,76.8
43.199999999999996,68.39999999999999,76.8
43.199999999999996,69.6,76.8
43.199999999999996,70.8,76.8
43.199999999999996,72.0,76.8
43.199999999999996,73.2,78.0
43.199999999999996,74.39999999999999,79.2
43.199999999999996,75.6,80.4
43.199999999999996,76.8,81.6
43.199999999999996,78.0,82.8
43.199999999999996,79.2,84.0
43.199999999999996,80.39999999999999,84.0
43.199999999999996,81.6,84.0
43.199999999999996,82.8,84.0
43.199999999999996,84.0,84.0
43.199999999999996,85.2,84.0
43.199999999999996,86.39999999999999,84.0
43.199999999999996,87.6,84.0
43.199999999999996,88.8,84.0
43.199999999999996,90.0,84.0
43.199999999999996,91.2,84.0
43.199999999999996,92.39999999999999,84.0
43.199999999999996,93.6,84.0
43.199999999999996,94.8,84.0
43.199999999999996,96.0,84.0
43.199999999999996,97.2,84.0
43.199999999999996,98.39999999999999,84.0
43.199999999999996,99.6,84.0
43.199999999999996,100.8,84.0
43.199999999999996,102.0,84.0
43.199999999999996,103.2,84.0
43.199999999999996,104.39999999999999,84.0
43.199999999999996,105.6,84.0
43.199999999999996,106.8,84.0
43.199999999999996,108.0,84.0
43.199999999999996,109.2,82.8
43.199999999999996,110.39999999999999,81.6
43.199999999999996,111.6,80.4
43.199999999999996,112.8,79.2
43.199999999999996,114.0,78.0
43.199999999999996,115.19999999999999,76.8
43.199999999999996,116.39999999999999,76.8
43.199999999999996,117.6,76.8
43.199999999999996,118.8,76.8
44.4,0.0,75.6
44.4,1.2,75.6
44.4,2.4,75.6
44.4,3.5999999999999996,75.6
44.4,4.8,75.6
44.4,6.0,75.6
44.4,7.199999999999999,75.6
44.4,8.4,75.6
44.4,9.6,75.6
44.4,10.799999999999999,75.6
44.4,12.0,75.6
44.4,13.2,75.6
44.4,14.399999999999999,75.6
44.4,15.6,75.6
44.4,16.8,75.6
44.4,18.0,75.6
44.4,19.2,75.6
44.4,20.4,75.6
44.4,21.599999999999998,75.6
44.4,22.8,75.6
44.4,24.0,75.6
44.4,25.2,75.6
44.4,26.4,75.6
44.4,27.599999999999998,75.6
44.4,28.799999999999997,75.6
44.4,30.0,75.6
44.4,31.2,75.6
44.4,32.4,75.6
44.4,33.6,75.6
44.4,34.8,75.6
44.4,36.0,75.6
44.4,37.199999999999996,75.6
44.4,38.4,75.6
44.4,39.6,75.6
44.4,40.8,75.6
44.4,42.0,75.6
44.4,43.199999999999996,75.6
44.4,44.4,75.6
44.4,45.6,75.6
44.4,46.8,75.6
44.4,48.0,75.6
44.4,49.199999999999996,75.6
44.4,50.4,75.6
44.4,51.6,75.6
44.4,52.8,75.6
44.4,54.0,75.6
44.4,55.199999999999996,75.6
44.4,56.4,75.6
44.4,57.599999999999994,75.6
44.4,58.8,75.6
44.4,60.0,75.6
44.4,61.199999999999996,75.6
44.4,62.4,75.6
44.4,63.599999999999994,75.6
44.4,64.8,75.6
44.4,66.0,75.6
44.4,67.2,75.6
44.4,68.39999999999999,75.6
44.4,69.6,75.6
44.4,70.8,75.6
44.4,72.0,75.6
44.4,73.2,76.8
44.4,74.39999999999999,78.0
44.4,75.6,79.2
44.4,76.8,80.4
44.4,78.0,81.6
44.4,79.2,82.8
44.4,80.39999999999999,84.0
44.4,81.6,84.0
44.4,82.8,84.0
44.4,84.0,84.0
44.4,85.2,84.0
44.4,86.39999999999999,84.0
44.4,87.6,84.0
44.4,88.8,84.0
44.4,90.0,84.0
44.4,91.2,84.0
44.4,92.39999999999999,84.0
44.4,93.6,84.0
44.4,94.8,84.0
44.4,96.0,84.0
44.4,97.2,84.0
44.4,98.39999999999999,84.0
44.4,99.6,84.0
44.4,100.8,84.0
44.4,102.0,84.0
44.4,103.2,84.0
44.4,104.39999999999999,84.0
44.4,105.6,84.0
44.4,106.8,84.0
44.4,108.0,84.0
44.4,109.2,82.8
44.4,110.39999999999999,81.6
44.4,111.6,80.4
44.4,112.8,79.2
44.4,114.0,78.0
44.4,115.19999999999999,76.8
44.4,116.39999999999999,75.6
44.4,117.6,75.6
44.4,118.8,75.6
45.6,0.0,74.4
45.6,1.2,74.4
45.6,2.4,74.4
45.6,3.5999999999999996,74.4
45.6,4.8,74.4
45.6,6.0,74.4
45.6,7.199999999999999,74.4
45.6,8.4,74.4
45.6,9.6,74.4
45.6,10.799999999999999,74.4
45.6,12.0,74.4
45.6,13.2,74.4
45.6,14.399999999999999,74.4
45.6,15.6,74.4
45.6,16.8,74.4
45.6,18.0,74.4
45.6,19.2,74.4
45.6,20.4,74.4
45.6,21.599999999999998,74.4
45.6,22.8,74.4
45.6,24.0,74.4
45.6,25.2,74.4
45.6,26.4,74.4
45.6,27.599999999999998,74.4
45.6,28.799999999999997,74.4
45.6,30.0,74.4
45.6,31.2,74.4
45.6,32.4,74.4
45.6,33.6,74.4
45.6,34.8,74.4
45.6,36.0,74.4
45.6,37.199999999999996,74.4
45.6,38.4,74.4
45.6,39.6,74.4
45.6,40.8,74.4
45.6,42.0,74.4
45.6,43.199999999999996,74.4
45.6,44.4,74.4
45.6,45.6,74.4
45.6,46.8,74.4
45.6,48.0,74.4
45.6,49.199999999999996,74.4
45.6,50.4,74.4
45.6,51.6,74.4
45.6,52.8,74.4
45.6,54.0,74.4
45.6,55.199999999999996,74.4
45.6,56.4,74.4
45.6,57.599999999999994,74.4
45.6,58.8,74.4
45.6,60.0,74.4
45.6,61.199999999999996,74.4
45.6,62.4,74.4
45.6,63.599999999999994,74.4
45.6,64.8,74.4
45.6,66.0,74.4
45.6,67.2,74.4
45.6,68.39999999999999,74.4
45.6,69.6,74.4
45.6,70.8,74.4
45.6,72.0,74.4
45.6,73.2,75.6
45.6,74.39999999999999,76.8
45.6,75.6,78.0
45.6,76.8,79.2
45.6,78.0,80.4
45.6,79.2,81.6
45.6,80.39999999999999,82.8
45.6,81.6,84.0
45.6,82.8,84.0
45.6,84.0,84.0
45.6,85.2,84.0
45.6,86.39999999999999,84.0
45.6,87.6,84.0
45.6,88.8,84.0
45.6,90.0,84.0
45.6,91.2,84.0
45.6,92.39999999999999,84.0
45.6,93.6,84.0
45.6,94.8,84.0
45.6,96.0,84.0
45.6,97.2,84.0
45.6,98.39999999999999,84.0
45.6,99.6,84.0
45.6,100.8,84.0
45.6,102.0,84.0
45.6,103.2,84.0
45.6,104.39999999999999,84.0
45.6,105.6,84.0
45.6,106.8,84.0
45.6,108.0,84.0
45.6,109.2,82.8
45.6,110.39999999999999,81.6
45.6,111.6,80.4
45.6,112.8,79.2
45.6,114.0,78.0
45.6,115.19999999999999,76.8
45.6,116.39999999999999,75.6
45.6,117.6,74.4
45.6,118.8,74.4
46.8,0.0,73.2
46.8,1.2,73.2
46.8,2.4,73.2
46.8,3.5999999999999996,73.2
46.8,4.8,73.2
46.8,6.0,73.2
46.8,7.199999999999999,73.2
46.8,8.4,73.2
46.8,9.6,73.2
46.8,10.799999999999999,73.2
46.8,12.0,73.2
46.8,13.2,73.2
46.8,14.399999999999999,73.2
46.8,15.6,73.2
46.8,16.8,73.2
46.8,18.0,73.2
46.8,19.2,73.2
46.8,20.4,73.2
46.8,21.599999999999998,73.2
46.8,22.8,73.2
46.8,24.0,73.2
46.8,25.2,73.2
46.8,26.4,73.2
46.8,27.599999999999998,73.2
46.8,28.799999999999997,73.2
46.8,30.0,73.2
46.8,31.2,73.2
46.8,32.4,73.2
46.8,33.6,73.2
46.8,34.8,73.2
46.8,36.0,73.2
46.8,37.199999999999996,73.2
46.8,38.4,73.2
46.8,39.6,73.2
46.8,40.8,73.2
46.8,42.0,73.2
46.8,43.199999999999996,73.2
46.8,44.4,73.2
46.8,45.6,73.2
46.8,46.8,73.2
46.8,48.0,73.2
46.8,49.199999999999996,73.2
46.8,50.4,73.2
46.8,51.6,73.2
46.8,52.8,73.2
46.8,54.0,73.2
46.8,55.199999999999996,73.2
46.8,56.4,73.2
46.8,57.599999999999994,73.2
46.8,58.8,73.2
46.8,60.0,73.2
46.8,61.199999999999996,73.2
46.8,62.4,73.2
46.8,63.599999999999994,73.2
46.8,64.8,73.2
46.8,66.0,73.2
46.8,67.2,73.2
46.8,68.39999999999999,73.2
46.8,69.6,73.2
46.8,70.8,73.2
46.8,72.0,73.2
46.8,73.2,74.4
46.8,74.39999999999999,75.6
46.8,75.6,76.8
46.8,76.8,78.0
46.8,78.0,79.2
46.8,79.2,80.4
46.8,80.39999999999999,81.6
46.8,81.6,82.8
46.8,82.8,84.0
46.8,84.0,84.0
46.8,85.2,84.0
46.8,86.39999999999999,84.0
46.8,87.6,84.0
46.8,88.8,84.0
46.8,90.0,84.0
46.8,91.2,84.0
46.8,92.39999999999999,84.0
46.8,93.6,84.0
46.8,94.8,84.0
46.8,96.0,84.0
46.8,97.2,84.0
46.8,98.39999999999999,84.0
46.8,99.6,84.0
46.8,100.8,84.0
46.8,102.0,84.0
46.8,103.2,84.0
46.8,104.39999999999999,84.0
46.8,105.6,84.0
46.8,106.8,84.0
46.8,108.0,84.0
46.8,109.2,82.8
46.8,110.39999999999999,81.6
46.8,111.6,80.4
46.8,112.8,79.2
46.8,114.0,78.0
46.8,115.19999999999999,76.8
46.8,116.39999999999999,75.6
46.8,117.6,74.4
46.8,118.8,73.2
48.0,0.0,72.0
48.0,1.2,72.0
48.0,2.4,72.0
48.0,3.5999999999999996,72.0
48.0,4.8,72.0
48.0,6.0,72.0
48.0,7.199999999999999,72.0
48.0,8.4,72.0
48.0,9.6,72.0
48.0,10.799999999999999,72.0
48.0,12.0,72.0
48.0,13.2,72.0
48.0,14.399999999999999,72.0
48.0,15.6,72.0
48.0,16.8,72.0
48.0,18.0,72.0
48.0,19.2,72.0
48.0,20.4,72.0
48.0,21.599999999999998,72.0
48.0,22.8,72.0
48.0,24.0,72.0
48.0,25.2,72.0
48.0,26.4,72.0
48.0,27.599999999999998,72.0
48.0,28.799999999999997,72.0
48.0,30.0,72.0
48.0,31.2,72.0
48.0,32.4,72.0
48.0,33.6,72.0
48.0,34.8,72.0
48.0,36.0,72.0
48.0,37.199999999999996,72.0
48.0,38.4,72.0
48.0,39.6,72.0
48.0,40.8,72.0
48.0,42.0,72.0
48.0,43.199999999999996,72.0
48.0,44.4,72.0
48.0,45.6,72.0
48.0,46.8,72.0
48.0,48.0,72.0
48.0,49.199999999999996,72.0
48.0,50.4,72.0
48.0,51.6,72.0
48.0,52.8,72.0
48.0,54.0,72.0
48.0,55.199999999999996,72.0
48.0,56.4,72.0
48.0,57.599999999999994,72.0
48.0,58.8,72.0
48.0,60.0,72.0
48.0,61.199999999999996,72.0
48.0,62.4,72.0
48.0,63.599999999999994,72.0
48.0,64.8,72.0
48.0,66.0,72.0
48.0,67.2,72.0
48.0,68.39999999999999,72.0
48.0,69.6,72.0
48.0,70.8,72.0
48.0,72.0,72.0
48.0,73.2,73.2
48.0,74.39999999999999,74.4
48.0,75.6,75.6
48.0,76.8,76.8
48.0,78.0,78.0
48.0,79.2,79.2
48.0,80.39999999999999,80.4
48.0,81.6,81.6
48.0,82.8,82.8
48.0,84.0,84.0
48.0,85.2,84.0
48.0,86.39999999999999,84.0
48.0,87.6,84.0
48.0,88.8,84.0
48.0,90.0,84.0
48.0,91.2,84.0
48.0,92.39999999999999,84.0
48.0,93.6,84.0
48.0,94.8,84.0
48.0,96.0,84.0
48.0,97.2,84.0
48.0,98.39999999999999,84.0
48.0,99.6,84.0
48.0,100.8,84.0
48.0,102.0,84.0
48.0,103.2,84.0
48.0,104.39999999999999,84.0
48.0,105.6,84.0
48.0,106.8,84.0
48.0,108.0,84.0
48.0,109.2,82.8
48.0,110.39999999999999,81.6
48.0,111.6,80.4
48.0,112.8,79.2
48.0,114.0,78.0
48.0,115.19999999999999,76.8
48.0,116.39999999999999,75.6
48.0,117.6,74.4
48.0,118.8,73.2
49.199999999999996,0.0,72.0
49.199999999999996,1.2,70.8
49.199999999999996,2.4,70.8
49.199999999999996,3.5999999999999996,70.8
49.199999999999996,4.8,70.8
49.199999999999996,6.0,70.8
49.199999999999996,7.199999999999999,70.8
49.199999999999996,8.4,70.8
49.199999999999996,9.6,70.8
49.199999999999996,10.799999999999999,70.8
49.199999999999996,12.0,70.8
49.199999999999996,13.2,70.8
49.199999999999996,14.399999999999999,70.8
49.199999999999996,15.6,70.8
49.199999999999996,16.8,70.8
49.199999999999996,18.0,70.8
49.199999999999996,19.2,70.8
49.199999999999996,20.4,70.8
49.199999999999996,21.599999999999998,70.8
49.199999999999996,22.8,70.8
49.199999999999996,24.0,70.8
49.199999999999996,25.2,70.8
49.199999999999996,26.4,70.8
49.199999999999996,27.599999999999998,70.8
49.199999999999996,28.799999999999997,70.8
49.199999999999996,30.0,70.8
49.199999999999996,31.2,70.8
49.199999999999996,32.4,70.8
49.199999999999996,33.6,70.8
49.199999999999996,34.8,70.8
49.199999999999996,36.0,70.8
49.199999999999996,37.199999999999996,70.8
49.199999999999996,38.4,70.8
49.199999999999996,39.6,70.8
49.199999999999996,40.8,70.8
49.199999999999996,42.0,70.8
49.199999999999996,43.199999999999996,70.8
49.199999999999996,44.4,70.8
49.199999999999996,45.6,70.8
49.199999999999996,46.8,70.8
49.199999999999996,48.0,70.8
49.199999999999996,49.199999999999996,70.8
49.199999999999996,50.4,70.8
49.199999999999996,51.6,70.8
49.199999999999996,52.8,70.8
49.199999999999996,54.0,70.8
49.199999999999996,55.199999999999996,70.8
49.199999999999996,56.4,70.8
49.199999999999996,57.599999999999994,70.8
49.199999999999996,58.8,70.8
49.199999999999996,60.0,70.8
49.199999999999996,61.199999999999996,70.8
49.199999999999996,62.4,70.8
49.199999999999996,63.599999999999994,70.8
49.199999999999996,64.8,70.8
49.199999999999996,66.0,70.8
49.199999999999996,67.2,70.8
49.199999999999996,68.39999999999999,70.8
49.199999999999996,69.6,70.8
49.199999999999996,70.8,70.8
49.199999999999996,72.0,70.8
49.199999999999996,73.2,72.0
49.199999999999996,74.39999999999999,73.2
49.199999999999996,75.6,74.4
49.199999999999996,76.8,75.6
49.199999999999996,78.0,76.8
49.199999999999996,79.2,78.0
49.199999999999996,80.39999999999999,79.2
49.199999999999996,81.6,80.4
49.199999999999996,82.8,81.6
49.199999999999996,84.0,82.8
49.199999999999996,85.2,84.0
49.199999999999996,86.39999999999999,84.0
49.199999999999996,87.6,84.0
49.199999999999996,88.8,84.0
49.199999999999996,90.0,84.0
49.199999999999996,91.2,84.0
49.199999999999996,92.39999999999999,84.0
49.199999999999996,93.6,84.0
49.199999999999996,94.8,84.0
49.199999999999996,96.0,84.0
49.199999999999996,97.2,84.0
49.199999999999996,98.39999999999999,84.0
49.199999999999996,99.6,84.0
49.199999999999996,100.8,84.0
49.199999999999996,102.0,84.0
49.199999999999996,103.2,84.0
49.199999999999996,104.39999999999999,84.0
49.199999999999996,105.6,84.0
49.199999999999996,106.8,84.0
49.199999999999996,108.0,84.0
49.199999999999996,109.2,82.8
49.199999999999996,110.39999999999999,81.6
49.199999999999996,111.6,80.4
49.199999999999996,112.8,79.2
49.199999999999996,114.0,78.0
49.199999999999996,115.19999999999999,76.8
49.199999999999996,116.39999999999999,75.6
49.199999999999996,117.6,74.4
49.199999999999996,118.8,73.2
50.4,0.0,72.0
50.4,1.2,70.8
50.4,2.4,69.6
50.4,3.5999999999999996,69.6
50.4,4.8,69.6
50.4,6.0,69.6
50.4,7.199999999999999,69.6
50.4,8.4,69.6
50.4,9.6,69.6
50.4,10.799999999999999,69.6
50.4,12.0,69.6
50.4,13.2,69.6
50.4,14.399999999999999,69.6
50.4,15.6,69.6
50.4,16.8,69.6
50.4,18.0,69.6
50.4,19.2,69.6
50.4,20.4,69.6
50.4,21.599999999999998,69.6
50.4,22.8,69.6
50.4,24.0,69.6
50.4,25.2,69.6
50.4,26.4,69.6
50.4,27.599999999999998,69.6
50.4,28.799999999999997,69.6
50.4,30.0,69.6
50.4,31.2,69.6
50.4,32.4,69.6
50.4,33.6,69.6
50.4,34.8,69.6
50.4,36.0,69.6
50.4,37.199999999999996,69.6
50.4,38.4,69.6
50.4,39.6,69.6
50.4,40.8,69.6
50.4,42.0,69.6
50.4,43.199999999999996,69.6
50.4,44.4,69.6
50.4,45.6,69.6
50.4,46.8,69.6
50.4,48.0,69.6
50.4,49.199999999999996,69.6
50.4,50.4,69.6
50.4,51.6,69.6
50.4,52.8,69.6
50.4,54.0,69.6
50.4,55.199999999999996,69.6
50.4,56.4,69.6
50.4,57.599999999999994,69.6
50.4,58.8,69.6
50.4,60.0,69.6
50.4,61.199999999999996,69.6
50.4,62.4,69.6
50.4,63.599999999999994,69.6
50.4,64.8,69.6
50.4,66.0,69.6
50.4,67.2,69.6
50.4,68.39999999999999,69.6
50.4,69.6,69.6
50.4,70.8,69.6
50.4,72.0,69.6
50.4,73.2,70.8
50.4,74.39999999999999,72.0
50.4,75.6,73.2
50.4,76.8,74.4
50.4,78.0,75.6
50.4,79.2,76.8
50.4,80.39999999999999,78.0
50.4,81.6,79.2
50.4,82.8,80.4
50.4,84.0,81.6
50.4,85.2,82.8
50.4,86.39999999999999,84.0
50.4,87.6,84.0
50.4,88.8,84.0
50.4,90.0,84.0
50.4,91.2,84.0
50.4,92.39999999999999,84.0
50.4,93.6,84.0
50.4,94.8,84.0
50.4,96.0,84.0
50.4,97.2,84.0
50.4,98.39999999999999,84.0
50.4,99.6,84.0
50.4,100.8,84.0
50.4,102.0,84.0
50.4,103.2,84.0
50.4,104.39999999999999,84.0
50.4,105.6,84.0
50.4,106.8,84.0
50.4,108.0,84.0
50.4,109.2,82.8
50.4,110.39999999999999,81.6
50.4,111.6,80.4
50.4,112.8,79.2
50.4,114.0,78.0
50.4,115.19999999999999,76.8
50.4,116.39999999999999,75.6
50.4,117.6,74.4
50.4,118.8,73.2
51.6,0.0,72.0
51.6,1.2,70.8
51.6,2.4,69.6
51.6,3.5999999999999996,68.4
51.6,4.8,68.4
51.6,6.0,68.4
51.6,7.199999999999999,68.4
51.6,8.4,68.4
51.6,9.6,68.4
51.6,10.799999999999999,68.4
51.6,12.0,68.4
51.6,13.2,68.4
51.6,14.399999999999999,68.4
51.6,15.6,68.4
51.6,16.8,68.4
51.6,18.0,68.4
51.6,19.2,68.4
51.6,20.4,68.4
51.6,21.599999999999998,68.4
51.6,22.8,68.4
51.6,24.0,68.4
51.6,25.2,68.4
51.6,26.4,68.4
51.6,27.599999999999998,68.4
51.6,28.799999999999997,68.4
51.6,30.0,68.4
51.6,31.2,68.4
51.6,32.4,68.4
51.6,33.6,68.4
51.6,34.8,68.4
51.6,36.0,68.4
51.6,37.199999999999996,68.4
51.6,38.4,68.4
51.6,39.6,68.4
51.6,40.8,68.4
51.6,42.0,68.4
51.6,43.199999999999996,68.4
51.6,44.4,68.4
51.6,45.6,68.4
51.6,46.8,68.4
51.6,48.0,68.4
51.6,49.199999999999996,68.4
51.6,50.4,68.4
51.6,51.6,68.4
51.6,52.8,68.4
51.6,54.0,68.4
51.6,55.199999999999996,68.4
51.6,56.4,68.4
51.6,57.599999999999994,68.4
51.6,58.8,68.4
51.6,60.0,68.4
51.6,61.199999999999996,68.4
51.6,62.4,68.4
51.6,63.599999999999994,68.4
51.6,64.8,68.4
51.6,66.0,68.4
51.6,67.2,68.4
51.6,68.39999999999999,68.4
51.6,69.6,68.4
51.6,70.8,68.4
51.6,72.0,68.4
51.6,73.2,69.6
51.6,74.39999999999999,70.8
51.6,75.6,72.0
51.6,76.8,73.2
51.6,78.0,74.4
51.6,79.2,75.6
51.6,80.39999999999999,76.8
51.6,81.6,78.0
51.6,82.8,79.2
51.6,84.0,80.4
51.6,85.2,81.6
